point_id,OBJECTID,is_misplaced
90993,90993,0
90994,90994,0
90995,90995,0
90996,90996,0
90997,90997,0
90998,90998,0
90999,90999,0
92286,92286,0
92449,92449,0
94610,94610,0
94611,94611,0
94943,94943,0
94944,94944,0
94945,94945,0
94946,94946,0
95379,95379,0
95706,95706,0
95710,95710,0
95770,95770,0
95771,95771,0
95772,95772,0
95782,95782,0
95783,95783,0
95784,95784,0
95799,95799,0
95800,95800,0
95801,95801,0
95865,95865,0
95962,95962,1
95963,95963,0
95969,95969,0
95970,95970,0
95975,95975,0
95976,95976,0
95977,95977,0
95978,95978,0
95979,95979,0
95980,95980,0
95981,95981,0
95982,95982,0
95992,95992,0
95993,95993,0
96040,96040,0
96041,96041,0
96042,96042,0
96054,96054,0
96147,96147,0
96205,96205,0
96207,96207,0
96731,96731,0
96753,96753,0
96754,96754,0
96755,96755,0
96756,96756,0
96789,96789,0
97302,97302,0
97303,97303,0
97304,97304,0
97497,97497,1
97962,97962,0
98062,98062,1
98066,98066,1
98203,98203,0
98306,98306,0
98307,98307,0
98308,98308,0
98309,98309,0
98310,98310,0
98311,98311,0
98312,98312,0
98315,98315,0
98335,98335,0
98377,98377,0
98378,98378,0
98379,98379,0
98380,98380,0
98381,98381,0
98382,98382,0
98383,98383,0
98532,98532,0
98671,98671,0
98673,98673,0
98674,98674,0
98678,98678,0
98703,98703,0
98704,98704,0
98762,98762,0
98767,98767,0
98768,98768,0
98785,98785,0
98786,98786,0
98796,98796,0
98797,98797,0
98798,98798,0
98997,98997,0
99035,99035,0
99181,99181,0
99182,99182,0
99231,99231,0
99248,99248,0
99252,99252,0
99253,99253,0
99315,99315,0
99316,99316,0
99317,99317,0
99516,99516,0
99522,99522,0
99529,99529,0
99530,99530,0
99531,99531,0
99532,99532,0
99533,99533,0
99534,99534,0
99535,99535,0
99536,99536,0
99537,99537,0
99553,99553,0
99674,99674,0
99716,99716,0
99717,99717,0
99750,99750,0
99751,99751,0
99752,99752,0
99753,99753,0
99819,99819,0
99844,99844,0
99845,99845,0
99846,99846,0
99847,99847,0
99848,99848,0
99885,99885,0
99908,99908,0
99937,99937,0
99995,99995,0
99996,99996,0
99997,99997,0
100003,100003,0
100061,100061,0
100064,100064,0
100069,100069,1
100108,100108,0
100109,100109,0
100110,100110,0
100111,100111,0
100112,100112,0
100114,100114,0
100115,100115,0
100116,100116,0
100133,100133,0
100170,100170,0
100171,100171,0
100185,100185,0
100186,100186,0
100196,100196,0
100222,100222,0
100229,100229,0
100249,100249,0
100250,100250,0
100251,100251,0
100252,100252,0
100253,100253,0
100258,100258,0
100287,100287,0
100288,100288,0
100289,100289,0
100290,100290,0
100291,100291,0
100292,100292,0
100293,100293,0
100294,100294,0
100295,100295,0
100296,100296,0
100297,100297,0
100298,100298,0
100299,100299,0
100300,100300,0
100301,100301,0
100302,100302,0
100303,100303,0
100306,100306,0
100314,100314,0
100343,100343,0
100357,100357,0
100358,100358,0
100359,100359,0
100360,100360,0
100375,100375,0
100376,100376,0
100377,100377,0
100390,100390,0
100398,100398,0
100399,100399,0
100402,100402,0
100405,100405,0
100406,100406,0
100407,100407,0
100408,100408,0
100410,100410,0
100411,100411,0
100413,100413,0
100420,100420,0
100425,100425,0
100428,100428,0
100441,100441,0
100442,100442,0
100445,100445,0
100448,100448,0
100449,100449,0
100480,100480,0
100503,100503,0
100504,100504,0
100505,100505,0
100506,100506,0
100518,100518,0
100519,100519,0
100520,100520,0
100521,100521,0
100522,100522,0
100523,100523,0
100524,100524,0
100525,100525,0
100526,100526,0
100527,100527,0
100528,100528,0
100534,100534,0
100535,100535,0
100536,100536,0
100537,100537,0
100549,100549,0
100556,100556,0
100557,100557,0
100558,100558,0
100559,100559,0
100620,100620,0
100644,100644,0
100645,100645,0
100646,100646,0
100649,100649,0
100709,100709,0
100993,100993,0
101038,101038,0
101544,101544,0
101545,101545,0
101655,101655,0
101737,101737,0
101738,101738,0
101739,101739,0
101740,101740,0
101741,101741,0
101742,101742,0
101743,101743,0
101744,101744,0
101745,101745,0
101746,101746,0
101747,101747,0
101748,101748,0
101749,101749,0
101750,101750,0
101751,101751,0
101752,101752,0
101753,101753,0
101754,101754,0
101755,101755,0
101756,101756,0
101757,101757,0
101758,101758,0
101759,101759,0
101760,101760,0
101761,101761,0
101762,101762,0
101763,101763,0
101764,101764,0
101765,101765,0
101766,101766,0
101767,101767,0
101768,101768,0
101769,101769,0
101770,101770,0
101771,101771,0
101772,101772,0
101773,101773,0
101774,101774,0
101775,101775,0
101776,101776,0
101777,101777,0
101989,101989,0
102159,102159,0
102220,102220,0
102224,102224,0
102226,102226,0
102228,102228,0
102265,102265,0
102268,102268,0
102269,102269,0
102400,102400,0
102401,102401,0
102402,102402,0
102403,102403,0
102426,102426,0
102821,102821,0
103196,103196,0
103230,103230,0
103231,103231,0
103505,103505,0
104706,104706,0
105984,105984,0
106656,106656,0
106721,106721,1
106804,106804,0
107041,107041,0
107309,107309,0
107310,107310,0
107517,107517,0
107521,107521,0
107522,107522,0
107523,107523,0
107524,107524,0
107587,107587,0
108326,108326,0
109631,109631,0
110149,110149,0
110150,110150,0
110151,110151,0
110152,110152,0
110153,110153,0
110154,110154,0
110155,110155,0
110156,110156,0
110157,110157,0
110158,110158,0
110533,110533,0
112293,112293,0
113631,113631,0
113632,113632,0
113633,113633,0
113634,113634,0
114338,114338,0
114763,114763,0
117815,117815,0
118774,118774,0
119186,119186,0
119187,119187,0
119188,119188,0
119189,119189,0
119190,119190,0
119270,119270,0
119272,119272,0
119273,119273,0
119276,119276,0
119277,119277,0
119278,119278,0
119279,119279,0
119341,119341,0
119375,119375,0
119376,119376,0
119377,119377,0
119378,119378,0
119380,119380,0
119381,119381,0
119382,119382,0
119383,119383,0
119384,119384,0
119386,119386,0
119387,119387,0
119388,119388,0
119398,119398,0
119428,119428,0
119429,119429,0
119465,119465,0
119601,119601,0
119714,119714,0
119985,119985,0
119986,119986,0
119987,119987,0
119988,119988,0
119989,119989,0
120001,120001,0
120108,120108,0
120109,120109,0
120110,120110,0
120111,120111,0
120188,120188,0
120193,120193,0
120194,120194,0
120206,120206,0
120212,120212,0
120217,120217,0
120218,120218,0
120219,120219,0
120243,120243,0
120254,120254,0
120263,120263,0
120264,120264,0
120265,120265,0
120302,120302,0
120303,120303,0
120304,120304,0
120305,120305,0
120306,120306,0
120307,120307,0
120308,120308,0
120309,120309,0
120310,120310,0
120311,120311,0
120312,120312,0
120313,120313,0
120314,120314,0
120315,120315,0
120316,120316,0
120317,120317,0
120318,120318,0
120319,120319,0
120320,120320,0
120321,120321,0
120322,120322,0
120323,120323,0
120324,120324,0
120325,120325,0
120326,120326,0
120327,120327,0
120328,120328,0
120329,120329,0
120330,120330,0
120331,120331,0
120332,120332,0
120333,120333,0
120334,120334,0
120335,120335,0
120336,120336,0
120337,120337,0
120338,120338,0
120339,120339,0
120340,120340,0
120341,120341,0
120342,120342,0
120343,120343,0
120344,120344,0
120345,120345,0
120346,120346,0
120347,120347,0
120348,120348,0
120349,120349,0
120350,120350,0
120351,120351,0
120352,120352,0
120353,120353,0
120354,120354,0
120355,120355,0
120356,120356,0
120357,120357,0
120358,120358,0
120359,120359,0
120360,120360,0
120361,120361,0
120362,120362,0
120363,120363,0
120364,120364,0
120365,120365,0
120366,120366,0
120367,120367,0
120368,120368,0
120369,120369,0
120370,120370,0
120371,120371,0
120372,120372,0
120373,120373,0
120374,120374,0
120375,120375,0
120376,120376,0
120377,120377,0
120378,120378,0
120379,120379,0
120380,120380,0
120381,120381,0
120382,120382,0
120383,120383,0
120384,120384,0
120385,120385,0
120386,120386,0
120387,120387,0
120388,120388,0
120389,120389,0
120390,120390,0
120391,120391,0
120392,120392,0
120393,120393,0
120394,120394,0
120395,120395,0
120396,120396,0
120397,120397,0
120398,120398,0
120399,120399,0
120400,120400,0
120401,120401,0
120402,120402,0
120403,120403,0
120404,120404,0
120405,120405,0
120406,120406,0
120407,120407,0
120408,120408,0
120409,120409,0
120410,120410,0
120411,120411,0
120412,120412,0
120413,120413,0
120414,120414,0
120415,120415,0
120416,120416,0
120417,120417,0
120418,120418,0
120419,120419,0
120420,120420,0
120421,120421,0
120422,120422,0
120423,120423,0
120424,120424,0
120425,120425,0
120426,120426,0
120427,120427,0
120428,120428,0
120429,120429,0
120430,120430,0
120431,120431,0
120432,120432,0
120433,120433,0
120434,120434,0
120435,120435,0
120436,120436,0
120437,120437,0
120438,120438,0
120439,120439,0
120440,120440,0
120441,120441,0
120442,120442,0
120443,120443,0
120444,120444,0
120445,120445,0
120446,120446,0
120447,120447,0
120448,120448,0
120449,120449,0
120450,120450,0
120451,120451,0
120452,120452,0
120453,120453,0
120454,120454,0
120455,120455,0
120456,120456,0
120457,120457,0
120458,120458,0
120459,120459,0
120460,120460,0
120461,120461,0
120462,120462,0
120463,120463,0
120464,120464,0
120465,120465,0
120466,120466,0
120467,120467,0
120468,120468,0
120469,120469,0
120470,120470,0
120471,120471,0
120472,120472,0
120473,120473,0
120474,120474,0
120475,120475,0
120476,120476,0
120477,120477,0
120478,120478,0
120479,120479,0
120480,120480,0
120481,120481,0
120482,120482,0
120483,120483,0
120484,120484,0
120485,120485,0
120486,120486,0
120487,120487,0
120488,120488,0
120489,120489,0
120490,120490,0
120491,120491,0
120492,120492,0
120493,120493,0
120494,120494,0
120495,120495,0
120496,120496,0
120497,120497,0
120498,120498,0
120499,120499,0
120500,120500,0
120501,120501,0
120502,120502,0
120503,120503,0
120504,120504,0
120505,120505,0
120506,120506,0
120507,120507,0
120508,120508,0
120509,120509,0
120510,120510,0
120511,120511,0
120512,120512,0
120513,120513,0
120514,120514,0
120515,120515,0
120516,120516,0
120517,120517,0
120518,120518,0
120519,120519,0
120520,120520,0
120521,120521,0
120522,120522,0
120523,120523,0
120524,120524,0
120525,120525,0
120526,120526,0
120527,120527,0
120528,120528,0
120529,120529,0
120530,120530,0
120531,120531,0
120532,120532,0
120533,120533,0
120534,120534,0
120535,120535,0
120536,120536,0
120537,120537,0
120538,120538,0
120539,120539,0
120540,120540,0
120541,120541,0
120542,120542,0
120543,120543,0
120544,120544,0
120545,120545,0
120546,120546,0
120547,120547,0
120548,120548,0
120549,120549,0
120550,120550,0
120551,120551,0
120552,120552,0
120553,120553,0
120554,120554,0
120555,120555,0
120556,120556,0
120557,120557,0
120558,120558,0
120559,120559,0
120560,120560,0
120561,120561,0
120562,120562,0
120563,120563,0
120564,120564,0
120565,120565,0
120566,120566,0
120567,120567,0
120568,120568,0
120569,120569,0
120570,120570,0
120571,120571,0
120572,120572,0
120573,120573,0
120574,120574,0
120575,120575,0
120576,120576,0
120577,120577,0
120578,120578,0
120579,120579,0
120580,120580,0
120581,120581,0
120582,120582,0
120583,120583,0
120584,120584,0
120585,120585,0
120586,120586,0
120587,120587,0
120588,120588,0
120589,120589,0
120590,120590,0
120591,120591,0
120592,120592,0
120593,120593,0
120594,120594,0
120595,120595,0
120596,120596,0
120597,120597,0
120598,120598,0
120599,120599,0
120600,120600,0
120601,120601,0
120602,120602,0
120603,120603,0
120604,120604,0
120605,120605,0
120606,120606,0
120607,120607,0
120608,120608,0
120609,120609,0
120610,120610,0
120611,120611,0
120612,120612,0
120613,120613,0
120614,120614,0
120615,120615,0
120616,120616,0
120617,120617,0
120618,120618,0
120619,120619,0
120620,120620,0
120621,120621,0
120622,120622,0
120623,120623,0
120624,120624,0
120625,120625,0
120626,120626,0
120627,120627,0
120628,120628,0
120629,120629,0
120630,120630,0
120631,120631,0
120632,120632,0
120633,120633,0
120634,120634,0
120635,120635,0
120636,120636,0
120637,120637,0
120638,120638,0
120639,120639,0
120640,120640,0
120641,120641,0
120642,120642,0
120643,120643,0
120644,120644,0
120645,120645,0
120646,120646,0
120647,120647,0
120648,120648,0
120649,120649,0
120650,120650,0
120651,120651,0
120652,120652,0
120653,120653,0
120654,120654,0
120655,120655,0
120656,120656,0
120657,120657,0
120658,120658,0
120659,120659,0
120660,120660,0
120661,120661,0
120662,120662,0
120663,120663,0
120664,120664,0
120665,120665,0
120666,120666,0
120667,120667,0
120668,120668,0
120669,120669,0
120670,120670,0
120671,120671,0
120672,120672,0
120673,120673,0
120674,120674,0
120675,120675,0
120676,120676,0
120677,120677,0
120678,120678,0
120679,120679,0
120680,120680,0
120681,120681,0
120682,120682,0
120683,120683,0
120684,120684,0
120685,120685,0
120686,120686,0
120687,120687,0
120688,120688,0
120689,120689,0
120690,120690,0
120691,120691,0
120692,120692,0
120693,120693,0
120694,120694,0
120695,120695,0
120696,120696,0
120697,120697,0
120698,120698,0
120699,120699,0
120700,120700,0
120701,120701,0
120702,120702,0
120703,120703,0
120704,120704,0
120705,120705,0
120706,120706,0
120707,120707,0
120708,120708,0
120709,120709,0
120710,120710,0
120711,120711,0
120712,120712,0
120713,120713,0
120714,120714,0
120715,120715,0
120716,120716,0
120717,120717,0
120718,120718,0
120719,120719,0
120720,120720,0
120721,120721,0
120722,120722,0
120723,120723,0
120724,120724,0
120725,120725,0
120726,120726,0
120727,120727,0
120728,120728,0
120729,120729,0
120730,120730,0
120731,120731,0
120732,120732,0
120733,120733,0
120734,120734,0
120735,120735,0
120736,120736,0
120737,120737,0
120738,120738,0
120739,120739,0
120740,120740,0
120741,120741,0
120742,120742,0
120743,120743,0
120744,120744,0
120745,120745,0
120746,120746,0
120747,120747,0
120748,120748,0
120749,120749,0
120750,120750,0
120751,120751,0
120752,120752,0
120753,120753,0
120754,120754,0
120755,120755,0
120756,120756,0
120757,120757,0
120758,120758,0
120759,120759,0
120760,120760,0
120761,120761,0
120762,120762,0
120763,120763,0
120764,120764,0
120765,120765,0
120766,120766,0
120767,120767,0
120768,120768,0
120769,120769,0
120770,120770,0
120771,120771,0
120772,120772,0
120773,120773,0
120774,120774,0
120775,120775,0
120776,120776,0
120777,120777,0
120778,120778,0
120779,120779,0
120780,120780,0
120781,120781,0
120782,120782,0
120783,120783,0
120784,120784,0
120785,120785,0
120786,120786,0
120787,120787,0
120788,120788,0
120789,120789,0
120790,120790,0
120791,120791,0
120792,120792,0
120793,120793,0
120794,120794,0
120795,120795,0
120796,120796,0
120797,120797,0
120798,120798,0
120799,120799,0
120800,120800,0
120801,120801,0
120802,120802,0
120803,120803,0
120804,120804,0
120805,120805,0
120806,120806,0
120807,120807,0
120808,120808,0
120809,120809,0
120810,120810,0
120811,120811,0
120812,120812,0
120813,120813,0
120814,120814,0
120815,120815,0
120816,120816,0
120817,120817,0
120818,120818,0
120819,120819,0
120820,120820,0
120821,120821,0
120822,120822,0
120823,120823,0
120824,120824,0
120825,120825,0
120826,120826,0
120827,120827,0
120828,120828,0
120829,120829,0
120830,120830,0
120831,120831,0
120832,120832,0
120833,120833,0
120834,120834,0
120835,120835,0
120836,120836,0
120837,120837,0
120838,120838,0
120839,120839,0
120840,120840,0
120841,120841,0
120842,120842,0
120843,120843,0
120844,120844,0
120845,120845,0
120846,120846,0
120847,120847,0
120848,120848,0
120849,120849,0
120850,120850,0
120851,120851,0
120852,120852,0
120853,120853,0
120854,120854,0
120855,120855,0
120856,120856,0
120857,120857,0
120858,120858,0
120859,120859,0
120860,120860,0
120861,120861,0
120862,120862,0
120863,120863,0
120864,120864,0
120865,120865,0
120866,120866,0
120867,120867,0
120868,120868,0
120869,120869,0
120870,120870,0
120871,120871,0
120872,120872,0
120873,120873,0
120874,120874,0
120875,120875,0
120876,120876,0
120877,120877,0
120878,120878,0
120879,120879,0
120880,120880,0
120881,120881,0
120882,120882,0
120883,120883,0
120884,120884,0
120885,120885,0
120886,120886,0
120887,120887,0
120888,120888,0
120889,120889,0
120890,120890,0
120891,120891,0
120892,120892,0
120893,120893,0
120894,120894,0
120895,120895,0
120896,120896,0
120897,120897,0
120898,120898,0
120899,120899,0
120900,120900,0
120901,120901,0
120902,120902,0
120903,120903,0
120904,120904,0
120905,120905,0
120906,120906,0
120907,120907,0
120908,120908,0
120909,120909,0
120910,120910,0
120911,120911,0
120912,120912,0
120913,120913,0
120914,120914,0
120915,120915,0
120916,120916,0
120917,120917,0
120918,120918,0
120919,120919,0
120920,120920,0
120921,120921,0
120922,120922,0
120923,120923,0
120924,120924,0
120925,120925,0
120926,120926,0
120927,120927,0
120928,120928,0
120929,120929,0
120930,120930,0
120931,120931,0
120932,120932,0
120933,120933,0
120934,120934,0
120935,120935,0
120936,120936,0
120937,120937,0
120938,120938,0
120939,120939,0
120940,120940,0
120941,120941,0
120942,120942,0
120943,120943,0
120944,120944,0
120945,120945,0
120946,120946,0
120947,120947,0
120948,120948,0
120949,120949,0
120950,120950,0
120951,120951,0
120952,120952,0
120953,120953,0
120954,120954,0
120955,120955,0
120956,120956,0
120957,120957,0
120958,120958,0
120959,120959,0
120960,120960,0
120961,120961,0
120962,120962,0
120963,120963,0
120964,120964,0
120965,120965,0
120966,120966,0
120967,120967,0
120968,120968,0
120969,120969,0
120970,120970,0
120971,120971,0
120972,120972,0
120973,120973,0
120974,120974,0
120975,120975,0
120976,120976,0
120977,120977,0
120978,120978,0
120979,120979,0
120980,120980,0
120981,120981,0
120982,120982,0
120983,120983,0
120984,120984,0
120985,120985,0
120986,120986,0
120987,120987,0
120988,120988,0
120989,120989,0
120990,120990,0
120991,120991,0
120992,120992,0
120993,120993,0
120994,120994,0
120995,120995,0
120996,120996,0
120997,120997,0
120998,120998,0
120999,120999,0
121000,121000,0
121001,121001,0
121002,121002,0
121003,121003,0
121004,121004,0
121005,121005,0
121006,121006,0
121007,121007,0
121008,121008,0
121009,121009,0
121010,121010,0
121011,121011,0
121012,121012,0
121013,121013,0
121014,121014,0
121015,121015,0
121016,121016,0
121017,121017,0
121018,121018,0
121019,121019,0
121020,121020,0
121021,121021,0
121022,121022,0
121023,121023,0
121024,121024,0
121025,121025,0
121026,121026,0
121027,121027,0
121028,121028,0
121029,121029,0
121030,121030,0
121031,121031,0
121032,121032,0
121033,121033,0
121034,121034,0
121035,121035,0
121036,121036,0
121037,121037,0
121038,121038,0
121039,121039,0
121040,121040,0
121041,121041,0
121042,121042,0
121043,121043,0
121044,121044,0
121045,121045,0
121046,121046,0
121047,121047,0
121048,121048,0
121049,121049,0
121050,121050,0
121051,121051,0
121052,121052,0
121053,121053,0
121054,121054,0
121055,121055,0
121056,121056,0
121057,121057,0
121058,121058,0
121059,121059,0
121060,121060,0
121061,121061,0
121062,121062,0
121063,121063,0
121064,121064,0
121065,121065,0
121066,121066,0
121067,121067,0
121068,121068,0
121069,121069,0
121070,121070,0
121071,121071,0
121072,121072,0
121073,121073,0
121074,121074,0
121075,121075,0
121076,121076,0
121077,121077,0
121078,121078,0
121079,121079,0
121080,121080,0
121081,121081,0
121082,121082,0
121083,121083,0
121084,121084,0
121085,121085,0
121086,121086,0
121087,121087,0
121088,121088,0
121089,121089,0
121090,121090,0
121091,121091,0
121092,121092,0
121093,121093,0
121094,121094,0
121095,121095,0
121096,121096,0
121097,121097,0
121098,121098,0
121099,121099,0
121100,121100,0
121101,121101,0
121102,121102,0
121103,121103,0
121104,121104,0
121105,121105,0
121106,121106,0
121107,121107,0
121108,121108,0
121109,121109,0
121110,121110,0
121111,121111,0
121112,121112,0
121113,121113,0
121114,121114,0
121115,121115,0
121116,121116,0
121117,121117,0
121118,121118,0
121119,121119,0
121120,121120,0
121121,121121,0
121122,121122,0
121123,121123,0
121124,121124,0
121125,121125,0
121126,121126,0
121127,121127,0
121128,121128,0
121129,121129,0
121130,121130,0
121131,121131,0
121132,121132,0
121133,121133,0
121134,121134,0
121135,121135,0
121136,121136,0
121137,121137,0
121138,121138,0
121139,121139,0
121140,121140,0
121141,121141,0
121142,121142,0
121143,121143,0
121144,121144,0
121145,121145,0
121146,121146,0
121147,121147,0
121148,121148,0
121149,121149,0
121150,121150,0
121151,121151,0
121152,121152,0
121153,121153,0
121154,121154,0
121155,121155,0
121156,121156,0
121157,121157,0
121158,121158,0
121159,121159,0
121160,121160,0
121161,121161,0
121162,121162,0
121163,121163,0
121164,121164,0
121165,121165,0
121166,121166,0
121167,121167,0
121168,121168,0
121169,121169,0
121170,121170,0
121171,121171,0
121172,121172,0
121173,121173,0
121174,121174,0
121175,121175,0
121176,121176,0
121177,121177,0
121178,121178,0
121179,121179,0
121180,121180,0
121181,121181,0
121182,121182,0
121183,121183,0
121184,121184,0
121185,121185,0
121186,121186,0
121187,121187,0
121188,121188,0
121189,121189,0
121190,121190,0
121191,121191,0
121192,121192,0
121193,121193,0
121194,121194,0
121195,121195,0
121196,121196,0
121197,121197,0
121198,121198,0
121199,121199,0
121200,121200,0
121201,121201,0
121202,121202,0
121203,121203,0
121204,121204,0
121205,121205,0
121206,121206,0
121207,121207,0
121208,121208,0
121209,121209,0
121210,121210,0
121211,121211,0
121212,121212,0
121213,121213,0
121214,121214,0
121215,121215,0
121216,121216,0
121217,121217,0
121218,121218,0
121219,121219,0
121220,121220,0
121221,121221,0
121222,121222,0
121223,121223,0
121224,121224,0
121225,121225,0
121226,121226,0
121227,121227,0
121228,121228,0
121229,121229,0
121230,121230,0
121231,121231,0
121232,121232,0
121233,121233,0
121234,121234,0
121235,121235,0
121236,121236,0
121237,121237,0
121238,121238,0
121239,121239,0
121240,121240,0
121241,121241,0
121242,121242,0
121243,121243,0
121244,121244,0
121245,121245,0
121246,121246,0
121247,121247,0
121248,121248,0
121249,121249,0
121250,121250,0
121251,121251,0
121252,121252,0
121253,121253,0
121254,121254,0
121255,121255,0
121256,121256,0
121257,121257,0
121258,121258,0
121259,121259,0
121260,121260,0
121261,121261,0
121262,121262,0
121263,121263,0
121264,121264,0
121265,121265,0
121266,121266,0
121267,121267,0
121268,121268,0
121269,121269,0
121270,121270,0
121271,121271,0
121272,121272,0
121273,121273,0
121274,121274,0
121275,121275,0
121276,121276,0
121277,121277,0
121278,121278,0
121279,121279,0
121280,121280,0
121281,121281,0
121282,121282,0
121283,121283,0
121284,121284,0
121285,121285,0
121286,121286,0
121287,121287,0
121288,121288,0
121289,121289,0
121290,121290,0
121291,121291,0
121292,121292,0
121293,121293,0
121294,121294,0
121295,121295,0
121296,121296,0
121297,121297,0
121298,121298,0
121299,121299,0
121300,121300,0
121301,121301,0
121302,121302,0
121303,121303,0
121304,121304,0
121305,121305,0
121306,121306,0
121307,121307,0
121308,121308,0
121309,121309,0
121310,121310,0
121311,121311,0
121312,121312,0
121313,121313,0
121314,121314,0
121315,121315,0
121316,121316,0
121317,121317,0
121318,121318,0
121319,121319,0
121320,121320,0
121321,121321,0
121322,121322,0
121323,121323,0
121324,121324,0
121325,121325,0
121326,121326,0
121327,121327,0
121328,121328,0
121329,121329,0
121330,121330,0
121331,121331,0
121332,121332,0
121333,121333,0
121334,121334,0
121335,121335,0
121336,121336,0
121337,121337,0
121338,121338,0
121339,121339,0
121340,121340,0
121341,121341,0
121342,121342,0
121343,121343,0
121344,121344,0
121345,121345,0
121346,121346,0
121347,121347,0
121348,121348,0
121349,121349,0
121350,121350,0
121351,121351,0
121352,121352,0
121353,121353,0
121354,121354,0
121355,121355,0
121356,121356,0
121357,121357,0
121358,121358,0
121359,121359,0
121360,121360,0
121361,121361,0
121362,121362,0
121363,121363,0
121364,121364,0
121365,121365,0
121366,121366,0
121367,121367,0
121368,121368,0
121369,121369,0
121370,121370,0
121371,121371,0
121372,121372,0
121373,121373,0
121374,121374,0
121375,121375,0
121376,121376,0
121377,121377,0
121378,121378,0
121379,121379,0
121380,121380,0
121381,121381,0
121382,121382,0
121383,121383,0
121384,121384,0
121385,121385,0
121386,121386,0
121387,121387,0
121388,121388,0
121389,121389,0
121390,121390,0
121391,121391,0
121392,121392,0
121393,121393,0
121394,121394,0
121395,121395,0
121396,121396,0
121397,121397,0
121398,121398,0
121399,121399,0
121400,121400,0
121401,121401,0
121402,121402,0
121403,121403,0
121404,121404,0
121405,121405,0
121406,121406,0
121407,121407,0
121408,121408,0
121409,121409,0
121410,121410,0
121411,121411,0
121412,121412,0
121413,121413,0
121414,121414,0
121415,121415,0
121416,121416,0
121417,121417,0
121418,121418,0
121419,121419,0
121420,121420,0
121421,121421,0
121422,121422,0
121423,121423,0
121424,121424,0
121425,121425,0
121426,121426,0
121427,121427,0
121428,121428,0
121429,121429,0
121430,121430,0
121431,121431,0
121432,121432,0
121433,121433,0
121434,121434,0
121435,121435,0
121436,121436,0
121437,121437,0
121438,121438,0
121439,121439,0
121440,121440,0
121441,121441,0
121442,121442,0
121443,121443,0
121444,121444,0
121445,121445,0
121446,121446,0
121447,121447,0
121448,121448,0
121449,121449,0
121450,121450,0
121451,121451,0
121452,121452,0
121453,121453,0
121454,121454,0
121455,121455,0
121456,121456,0
121457,121457,0
121458,121458,0
121459,121459,0
121460,121460,0
121461,121461,0
121462,121462,0
121463,121463,0
121464,121464,0
121465,121465,0
121466,121466,0
121467,121467,0
121468,121468,0
121469,121469,0
121470,121470,0
121471,121471,0
121472,121472,0
121473,121473,0
121474,121474,0
121475,121475,0
121476,121476,0
121477,121477,0
121478,121478,0
121479,121479,0
121480,121480,0
121481,121481,0
121482,121482,0
121483,121483,0
121484,121484,0
121485,121485,0
121486,121486,0
121487,121487,0
121488,121488,0
121489,121489,0
121490,121490,0
121491,121491,0
121492,121492,0
121493,121493,0
121494,121494,0
121495,121495,0
121496,121496,0
121497,121497,0
121498,121498,0
121499,121499,0
121500,121500,0
121501,121501,0
121502,121502,0
121503,121503,0
121504,121504,0
121505,121505,0
121506,121506,0
121507,121507,0
121508,121508,0
121509,121509,0
121510,121510,0
121511,121511,0
121512,121512,0
121513,121513,0
121514,121514,0
121515,121515,0
121516,121516,0
121517,121517,0
121518,121518,0
121519,121519,0
121520,121520,0
121521,121521,0
121522,121522,0
121523,121523,0
121524,121524,0
121525,121525,0
121526,121526,0
121527,121527,0
121528,121528,0
121529,121529,0
121530,121530,0
121531,121531,0
121532,121532,0
121533,121533,0
121534,121534,0
121535,121535,0
121536,121536,0
121537,121537,0
121538,121538,0
121539,121539,0
121540,121540,0
121541,121541,0
121542,121542,0
121543,121543,0
121544,121544,0
121545,121545,0
121546,121546,0
121547,121547,0
121548,121548,0
121549,121549,0
121550,121550,0
121551,121551,0
121552,121552,0
121553,121553,0
121554,121554,0
121555,121555,0
121556,121556,0
121557,121557,0
121558,121558,0
121559,121559,0
121560,121560,0
121561,121561,0
121562,121562,0
121563,121563,0
121564,121564,0
121565,121565,0
121566,121566,0
121567,121567,0
121568,121568,0
121569,121569,0
121570,121570,0
121571,121571,0
121572,121572,0
121573,121573,0
121574,121574,0
121575,121575,0
121576,121576,0
121577,121577,0
121578,121578,0
121579,121579,0
121580,121580,0
121581,121581,0
121582,121582,0
121583,121583,0
121584,121584,0
121585,121585,0
121586,121586,0
121587,121587,0
121588,121588,0
121589,121589,0
121590,121590,0
121591,121591,0
121592,121592,0
121593,121593,0
121594,121594,0
121595,121595,0
121596,121596,0
121597,121597,0
121598,121598,0
121599,121599,0
121600,121600,0
121601,121601,0
121602,121602,0
121603,121603,0
121604,121604,0
121605,121605,0
121606,121606,0
121607,121607,0
121608,121608,0
121609,121609,0
121610,121610,0
121611,121611,0
121612,121612,0
121613,121613,0
121614,121614,0
121615,121615,0
121616,121616,0
121617,121617,0
121618,121618,0
121619,121619,0
121620,121620,0
121621,121621,0
121622,121622,0
121623,121623,0
121624,121624,0
121625,121625,0
121626,121626,0
121627,121627,0
121628,121628,0
121629,121629,0
121630,121630,0
121631,121631,0
121632,121632,0
121633,121633,0
121634,121634,0
121635,121635,0
121636,121636,0
121637,121637,0
121638,121638,0
121639,121639,0
121640,121640,0
121641,121641,0
121642,121642,0
121643,121643,0
121644,121644,0
121645,121645,0
121646,121646,0
121647,121647,0
121648,121648,0
121649,121649,0
121650,121650,0
121651,121651,0
121652,121652,0
121653,121653,0
121654,121654,0
